record_id,dashboard_id,response_id,record_type,dashboard_name,business_domain,complexity_score,consolidation_score,date_grain,data_grain,primary_data_sources,date_range_detected,total_metrics_count,kpi_metrics_count,final_output_metrics_count,hardcoded_dates_count,hardcoded_values_count,governance_issues_count,metric_interactions_count,dashboard_description,metrics_summary,governance_summary,full_context,metric_id,metric_name,metric_type,calculation_type,is_kpi,is_final_output,business_criticality,metric_category,business_description,sql_logic,depends_on_metrics_count,data_sources_count
6a26c78f-0070-4fb3-88b8-691ee4a4485a_raw_budget_volume,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,0,,Raw Budget Volume is a measure metric using sum calculation. measuring The raw budgeted volume from the source fact table.. from the Circ Budget Revenue Weekly Report dashboard.,The raw budgeted volume from the source fact table.,,individual_metric,raw_budget_volume,Raw Budget Volume,measure,sum,False,False,medium,volume,The raw budgeted volume from the source fact table.,SUM(Budget_Volume),0.0,1.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_raw_forecast_amount,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,0,,Raw Forecast Amount is a measure metric using sum calculation. measuring The raw forecasted financial amount from the source fact table.. from the Circ Budget Revenue Weekly Report dashboard.,The raw forecasted financial amount from the source fact table.,,individual_metric,raw_forecast_amount,Raw Forecast Amount,measure,sum,False,False,medium,revenue,The raw forecasted financial amount from the source fact table.,SUM(Forecast_Amount),0.0,1.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_raw_forecast_volume,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,0,,Raw Forecast Volume is a measure metric using sum calculation. measuring The raw forecasted volume from the source fact table.. from the Circ Budget Revenue Weekly Report dashboard.,The raw forecasted volume from the source fact table.,,individual_metric,raw_forecast_volume,Raw Forecast Volume,measure,sum,False,False,medium,volume,The raw forecasted volume from the source fact table.,SUM(Forecast_Volume),0.0,1.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_budget_volume_past_weeks,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,0,,"Budget Volume (Past Weeks) is a calculated_field metric using conditional_sum calculation. classified as a key performance indicator. measuring The sum of Budget Volume for weeks where the relative fiscal week number is less than 0 (i.e., past weeks relative to a current point).. from the Circ Budget Revenue Weekly Report dashboard.","The sum of Budget Volume for weeks where the relative fiscal week number is less than 0 (i.e., past weeks relative to a current point).",,individual_metric,budget_volume_past_weeks,Budget Volume (Past Weeks),calculated_field,conditional_sum,True,True,high,volume,"The sum of Budget Volume for weeks where the relative fiscal week number is less than 0 (i.e., past weeks relative to a current point).",SUM(CASE WHEN relative_fisc_week_number < 0 THEN Budget_Volume ELSE NULL END),2.0,2.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_volume_vs_budget_past_weeks,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,0,,Volume vs. Budget (Past Weeks) is a calculated_field metric using difference_sum calculation. classified as a key performance indicator. measuring The difference between actual volume and budgeted volume for past weeks. Represents variance from budget.. from the Circ Budget Revenue Weekly Report dashboard.,The difference between actual volume and budgeted volume for past weeks. Represents variance from budget.,,individual_metric,volume_vs_budget_past_weeks,Volume vs. Budget (Past Weeks),calculated_field,difference_sum,True,True,high,efficiency,The difference between actual volume and budgeted volume for past weeks. Represents variance from budget.,SUM(volume - (CASE WHEN relative_fisc_week_number < 0 THEN Budget_Volume ELSE NULL END)),2.0,2.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_total_volume,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,0,,Total Volume is a calculated_field metric using sum calculation. classified as a key performance indicator. measuring The total actual circulation volume.. from the Circ Budget Revenue Weekly Report dashboard.,The total actual circulation volume.,,individual_metric,total_volume,Total Volume,calculated_field,sum,True,True,high,volume,The total actual circulation volume.,SUM(volume),1.0,1.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_total_budget_volume,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,2,,"Total Budget Volume is a calculated_field metric using sum calculation. classified as a key performance indicator. measuring The total budgeted volume, potentially adjusted based on complex internal logic involving current budget, forecast, and last year's volume.. from the Circ Budget Revenue Weekly Report dashboard.","The total budgeted volume, potentially adjusted based on complex internal logic involving current budget, forecast, and last year's volume.","Hardcoded selection logic ('1'='1') should be parameterized or removed if always true., Complex nested logic for `volume_adjusted_clmn75` should be simplified or externalized.",individual_metric,total_budget_volume,Total Budget Volume,calculated_field,sum,True,True,high,volume,"The total budgeted volume, potentially adjusted based on complex internal logic involving current budget, forecast, and last year's volume.",SUM(CASE WHEN ('1' = '1') THEN Budget_Volume WHEN ('1' = '2') THEN volume_adjusted_clmn75 WHEN ('1' = '3') THEN Last_Year_volume ELSE 0 END),3.0,2.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_total_actual_amount,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,2,,"Total Actual Amount is a calculated_field metric using sum calculation. classified as a key performance indicator. measuring The total actual financial amount, potentially adjusted based on complex internal logic involving current budget, forecast, and last year's amount.. from the Circ Budget Revenue Weekly Report dashboard.","The total actual financial amount, potentially adjusted based on complex internal logic involving current budget, forecast, and last year's amount.","Hardcoded selection logic ('1'='1') should be parameterized or removed if always true., Complex nested logic for `actual_amount_adjusted_clmn74` should be simplified or externalized.",individual_metric,total_actual_amount,Total Actual Amount,calculated_field,sum,True,True,high,revenue,"The total actual financial amount, potentially adjusted based on complex internal logic involving current budget, forecast, and last year's amount.",SUM(CASE WHEN ('1' = '1') THEN budget_amount_adjusted_clmn73 WHEN ('1' = '2') THEN actual_amount_adjusted_clmn74 WHEN ('1' = '3') THEN Last_Year_Actual_Amount ELSE 0 END),4.0,2.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_actual_amount_all_sales_channels,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,1,,Actual Amount (All Sales Channels) is a calculated_field metric using conditional_sum calculation. measuring The total actual financial amount specifically for 'ALL SALES CHANNELS'.. from the Circ Budget Revenue Weekly Report dashboard.,The total actual financial amount specifically for 'ALL SALES CHANNELS'.,Hardcoded 'ALL SALES CHANNELS' should be managed via a dimension table.,individual_metric,actual_amount_all_sales_channels,Actual Amount (All Sales Channels),calculated_field,conditional_sum,False,True,medium,revenue,The total actual financial amount specifically for 'ALL SALES CHANNELS'.,SUM(CASE WHEN os_level_7_upper = 'ALL SALES CHANNELS' THEN final_actual_amount_clmn76 ELSE 0 END),2.0,1.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_daily_budget_volume_adjusted,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,2,,"Daily Budget Volume (Adjusted) is a calculated_field metric using ratio_sum calculation. classified as a key performance indicator. measuring Daily budgeted volume, adjusted based on publication type (e.g., 6-day vs 7-day pubs) and other complex rules.. from the Circ Budget Revenue Weekly Report dashboard.","Daily budgeted volume, adjusted based on publication type (e.g., 6-day vs 7-day pubs) and other complex rules.","Hardcoded division factors (6, 7) and publication groups ('PNG', '6 Day Pubs') should be externalized to a configuration or dimension table., Complex nested logic for `final_daily_budget_volume_clmn88` should be simplified or externalized.",individual_metric,daily_budget_volume_adjusted,Daily Budget Volume (Adjusted),calculated_field,ratio_sum,True,True,high,volume,"Daily budgeted volume, adjusted based on publication type (e.g., 6-day vs 7-day pubs) and other complex rules.","SUM(CASE WHEN publication_group = 'PNG' THEN 0 WHEN publication_group = '6 Day Pubs' THEN SAFE_DIVIDE(final_daily_budget_volume_clmn88, 6) ELSE SAFE_DIVIDE(final_daily_budget_volume_clmn88, 7) END)",3.0,2.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_total_forecast_amount,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,1,,"Total Forecast Amount is a calculated_field metric using sum calculation. classified as a key performance indicator. measuring The total forecasted financial amount, adjusted based on whether the current week is past a certain threshold (conditional_week_num vs fy_year_week_number).. from the Circ Budget Revenue Weekly Report dashboard.","The total forecasted financial amount, adjusted based on whether the current week is past a certain threshold (conditional_week_num vs fy_year_week_number).",Complex logic for `conditional_week_num` and `fy_year_week_number` should be simplified or externalized.,individual_metric,total_forecast_amount,Total Forecast Amount,calculated_field,sum,True,True,high,revenue,"The total forecasted financial amount, adjusted based on whether the current week is past a certain threshold (conditional_week_num vs fy_year_week_number).",SUM(CASE WHEN (TRUE) THEN (CASE WHEN conditional_week_num <= fy_year_week_number THEN Actual_Amount ELSE 0 END) ELSE 0 END),3.0,2.0
6a26c78f-0070-4fb3-88b8-691ee4a4485a_daily_forecast_volume_adjusted,6a26c78f-0070-4fb3-88b8-691ee4a4485a,7,metric,Circ Budget Revenue Weekly Report,finance,,,,,,,,,,,,2,,"Daily Forecast Volume (Adjusted) is a calculated_field metric using ratio_sum calculation. classified as a key performance indicator. measuring Daily forecasted volume, adjusted based on publication type (e.g., 6-day vs 7-day pubs) and other complex rules.. from the Circ Budget Revenue Weekly Report dashboard.","Daily forecasted volume, adjusted based on publication type (e.g., 6-day vs 7-day pubs) and other complex rules.","Hardcoded division factors (6, 7) and publication groups ('6 Day Pubs') should be externalized to a configuration or dimension table., Complex nested logic for `final_daily_forecast_volume_clmn89` should be simplified or externalized.",individual_metric,daily_forecast_volume_adjusted,Daily Forecast Volume (Adjusted),calculated_field,ratio_sum,True,True,high,volume,"Daily forecasted volume, adjusted based on publication type (e.g., 6-day vs 7-day pubs) and other complex rules.","SUM(CASE WHEN publication_group = '6 Day Pubs' THEN SAFE_DIVIDE(final_daily_forecast_volume_clmn89, 6) ELSE SAFE_DIVIDE(final_daily_forecast_volume_clmn89, 7) END)",3.0,2.0
5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26_dashboard,5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26,8,dashboard_summary,Optimizing Digital Subscriptions Report,finance|marketing,8.0,3.0,weekly,transactional,ncau-data-newsquery-prd.asl_finance_derived.digital_subscriptions,"Snapshot for 2025-03-23 (Q1), fiscal weeks relative to 2024-07-03. Actual data likely filtered by Looker Studio's date range.",10.0,2.0,8.0,3.0,29.0,7,4.0,Optimizing Digital Subscriptions Report is a finance|marketing dashboard. containing 10 metrics. including 2 key performance indicators. with high analytical complexity. drawing from 1 data sources.,Contains 10 metrics. 2 are key performance indicators. primarily focused on time_dimension metrics.,Has 7 governance issues. 4 hardcoded variable issues. 3 hardcoded date issues.,dashboard_summary,,,,,,,,,,,,
5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26_fiscal_year_week_string,5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26,8,metric,Optimizing Digital Subscriptions Report,finance|marketing,,,,,,,,,,,,2,,"Fiscal Year Week is a dimension metric using string_function|conditional calculation. measuring A formatted string representing the fiscal year, week number, and corresponding fiscal month (e.g., 'FY 2025 Week 35 (February)'). Used for time-based grouping and filtering.. from the Optimizing Digital Subscriptions Report dashboard.","A formatted string representing the fiscal year, week number, and corresponding fiscal month (e.g., 'FY 2025 Week 35 (February)'). Used for time-based grouping and filtering.","Fiscal year '2025' is hardcoded and should be dynamic., Fiscal week to month mapping is hardcoded.",individual_metric,fiscal_year_week_string,Fiscal Year Week,dimension,string_function|conditional,False,True,medium,time_dimension,"A formatted string representing the fiscal year, week number, and corresponding fiscal month (e.g., 'FY 2025 Week 35 (February)'). Used for time-based grouping and filtering.","CONCAT('FY ', '2025', ' Week ', SAFE_CAST(fiscal_week_relative_num AS STRING), ' (', SAFE_CAST(fiscal_month_name AS STRING), ')')",2.0,1.0
5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26_fiscal_week_relative_num,5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26,8,metric,Optimizing Digital Subscriptions Report,finance|marketing,,,,,,,,,,,,1,,"Fiscal Week Number (Relative) is a dimension metric using date_function calculation. measuring The week number relative to the start of the fiscal year (July 3, 2024). Used as an intermediate step for fiscal week string and month derivation.. from the Optimizing Digital Subscriptions Report dashboard.","The week number relative to the start of the fiscal year (July 3, 2024). Used as an intermediate step for fiscal week string and month derivation.",Fiscal year start date '2024-07-03' is hardcoded and should be parameterized or derived from a fiscal calendar.,individual_metric,fiscal_week_relative_num,Fiscal Week Number (Relative),dimension,date_function,False,False,medium,time_dimension,"The week number relative to the start of the fiscal year (July 3, 2024). Used as an intermediate step for fiscal week string and month derivation.","DATETIME_DIFF(SAFE_CAST(transaction_date AS DATETIME), SAFE_CAST(DATETIME '2024-07-03T00:00:00' AS DATETIME), WEEK)",0.0,1.0
5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26_fiscal_month_name,5dae02f0-dc48-418c-bdf9-5e5d2b1d6e26,8,metric,Optimizing Digital Subscriptions Report,finance|marketing,,,,,,,,,,,,1,,"Fiscal Month Name is a dimension metric using conditional calculation. measuring The fiscal month name (e.g., 'July', 'August') derived from the fiscal week number. Used for monthly grouping.. from the Optimizing Digital Subscriptions Report dashboard.","The fiscal month name (e.g., 'July', 'August') derived from the fiscal week number. Used for monthly grouping.",Fiscal week to month mapping is hardcoded and should be managed in a configuration table.,individual_metric,fiscal_month_name,Fiscal Month Name,dimension,conditional,False,False,medium,time_dimension,"The fiscal month name (e.g., 'July', 'August') derived from the fiscal week number. Used for monthly grouping.",CASE WHEN (fiscal_week_relative_num <= 4) THEN 'July' ... ELSE NULL END,1.0,1.0
